,LEVEL1,LEVEL2,LEVEL3,TARİH,DEĞER
218,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Yükümlülükleri,30.06.2023,
219,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Mal ve Hizmet Satışlarından Doğan Sözleşme Yükümlülükleri,30.06.2023,
220,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Sözleşme Yükümlülükleri,30.06.2023,
221,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Özkaynak Yöntemiyle Değerlenen Yatırımlardan Yükümlülükler,30.06.2023,
222,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Türev Araçlar,30.06.2023,
223,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Alım Satım Amaçlı Türev Araçlar,30.06.2023,
224,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Riskten Korunma Amaçlı Türev Araçlar,30.06.2023,
225,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Devlet Teşvik ve Yardımları,30.06.2023,
226,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.06.2023,2.041.002
227,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.06.2023,1.151.202
228,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.06.2023,889.800
229,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Karşılıklar,30.06.2023,3.323.933
230,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalara İlişkin Uzun Vadeli Karşılıklar,30.06.2023,762.531
231,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Genel Karşılıklar,30.06.2023,
232,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Muhtemel Riskler İçin Ayrılan Serbest Karşılıklar,30.06.2023,
233,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Sigortacılık Teknik Karşılıkları,30.06.2023,
234,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Karşılıklar,30.06.2023,2.561.402
235,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Cari Dönem Vergisiyle İlgili Borçlar,30.06.2023,
236,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Vergi Yükümlülüğü,30.06.2023,
237,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Yükümlülükler,30.06.2023,6.657
238,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Uzun Vadeli Yükümlülükler,30.06.2023,
239,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Uzun Vadeli Yükümlülükler,30.06.2023,
240,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,TOPLAM UZUN VADELİ YÜKÜMLÜLÜKLER,30.06.2023,7.931.611
241,KAYNAKLAR,,TOPLAM YÜKÜMLÜLÜKLER,30.06.2023,43.614.047
242,KAYNAKLAR,ÖZKAYNAKLAR,ÖZKAYNAKLAR,30.06.2023,
243,KAYNAKLAR,ÖZKAYNAKLAR,Ana Ortaklığa Ait Özkaynaklar,30.06.2023,44.627.733
244,KAYNAKLAR,ÖZKAYNAKLAR,Ödenmiş Sermaye,30.06.2023,2.280.000
245,KAYNAKLAR,ÖZKAYNAKLAR,Sermaye Düzeltme Farkları,30.06.2023,98.621
246,KAYNAKLAR,ÖZKAYNAKLAR,Birleşme Denkleştirme Hesabı,30.06.2023,
247,KAYNAKLAR,ÖZKAYNAKLAR,Pay Sahiplerinin İlave Sermaye Katkıları,30.06.2023,
248,KAYNAKLAR,ÖZKAYNAKLAR,Sermaye Avansı,30.06.2023,
249,KAYNAKLAR,ÖZKAYNAKLAR,Geri Alınmış Paylar (-),30.06.2023,
250,KAYNAKLAR,ÖZKAYNAKLAR,Karşılıklı İştirak Sermaye Düzeltmesi (-),30.06.2023,
251,KAYNAKLAR,ÖZKAYNAKLAR,Paylara İlişkin Primler (İskontolar),30.06.2023,2.796.723
252,KAYNAKLAR,ÖZKAYNAKLAR,Ortak Kontrole Tabi Teşebbüs veya İşletmeleri İçeren Birleşmelerin Etkisi,30.06.2023,
253,KAYNAKLAR,ÖZKAYNAKLAR,Kontrol Gücü Olmayan Paylara İlişkin Satış Opsiyon Değerleme Fonu,30.06.2023,
254,KAYNAKLAR,ÖZKAYNAKLAR,Pay Bazlı Ödemeler (-),30.06.2023,
255,KAYNAKLAR,ÖZKAYNAKLAR,Kar veya Zararda Yeniden Sınıflandırılmayacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),30.06.2023,637.364
256,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynağa Dayalı Finansal Araçlara Yatırımlardan Kaynaklanan Kazançlar (Kayıplar),30.06.2023,
257,KAYNAKLAR,ÖZKAYNAKLAR,Yeniden Değerleme ve Ölçüm Kazançları (Kayıpları),30.06.2023,637.364
258,KAYNAKLAR,ÖZKAYNAKLAR,Maddi Duran Varlık Yeniden Değerleme Artışları (Azalışları),30.06.2023,1.100.324
259,KAYNAKLAR,ÖZKAYNAKLAR,Maddi Olmayan Duran Varlık Yeniden Değerleme Artışları (Azalışları),30.06.2023,
260,KAYNAKLAR,ÖZKAYNAKLAR,Kullanım Hakkı Varlıkları Yeniden Değerleme Artışları (Azalışları),30.06.2023,
261,KAYNAKLAR,ÖZKAYNAKLAR,Tanımlanmış Fayda Planları Yeniden Ölçüm Kazançları (Kayıpları),30.06.2023,-462.960
262,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yeniden Değerleme ve Ölçüm Kazançları (Kayıpları),30.06.2023,
263,KAYNAKLAR,ÖZKAYNAKLAR,Kredi Riskindeki Değişikliğe Bağlı Olarak Finansal Yükümlülüğün Gerçeğe Uygun Değerindeki Değişikliklerden Kaynaklanan Kazançlar (Kayıplar),30.06.2023,
264,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynağa Dayalı Finansal Araçlara Yapılan Yatırımlara İlişkin Finansal Riskten Korunma Kazançları (Kayıpları),30.06.2023,
265,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynak Yöntemi ile Değerlenen Yatırımların Diğer Kapsamlı Gelirinden Kar veya Zararda Sınıflandırılmayacak Paylar,30.06.2023,
266,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Çevrim Farkları,30.06.2023,
267,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kazançlar (Kayıplar),30.06.2023,
268,KAYNAKLAR,ÖZKAYNAKLAR,Kar veya Zararda Yeniden Sınıflandırılacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),30.06.2023,4.321.985
269,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Çevrim Farkları,30.06.2023,319.104
270,KAYNAKLAR,ÖZKAYNAKLAR,Riskten Korunma Kazançları (Kayıpları),30.06.2023,
271,KAYNAKLAR,ÖZKAYNAKLAR,Nakit Akış Riskinden Korunma Kazançları (Kayıpları),30.06.2023,
272,KAYNAKLAR,ÖZKAYNAKLAR,Yurtdışındaki İşletmeye İlişkin Yatırım Riskinden Korunma Kazançları (Kayıpları),30.06.2023,
273,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Riskten Korunma Kazançları (Kayıpları),30.06.2023,
274,KAYNAKLAR,ÖZKAYNAKLAR,Yeniden Değerleme ve Sınıflandırma Kazançları (Kayıpları),30.06.2023,4.002.881
275,KAYNAKLAR,ÖZKAYNAKLAR,Satılmaya Hazır Finansal Varlıkların Yeniden Değerleme ve/veya Sınıflandırma Kazançları (Kayıpları),30.06.2023,0
276,KAYNAKLAR,ÖZKAYNAKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklardan Kazançlar (Kayıplar),30.06.2023,4.002.881
277,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yeniden Değerleme ve Sınıflandırma Kazançları (Kayıpları),30.06.2023,
278,KAYNAKLAR,ÖZKAYNAKLAR,Opsiyonların Zaman Değerindeki Değişiklikler,30.06.2023,
279,KAYNAKLAR,ÖZKAYNAKLAR,Forward Sözleşmesinin Forward Bileşeninin Değerindeki Değişiklikler,30.06.2023,
280,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Alım Satım Marjlarındaki Değişiklikler,30.06.2023,
281,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynak Yöntemi ile Değerlenen Yatırımların Diğer Kapsamlı Gelirinden Kar/Zararda Sınıflandırılacak Paylar,30.06.2023,
282,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kazançlar (Kayıplar),30.06.2023,
283,KAYNAKLAR,ÖZKAYNAKLAR,Kardan Ayrılan Kısıtlanmış Yedekler,30.06.2023,640.677
284,KAYNAKLAR,ÖZKAYNAKLAR,Sermayeye Eklenecek Gayrimenkul veya İştirak Satış Kazancı,30.06.2023,
285,KAYNAKLAR,ÖZKAYNAKLAR,Yasal Yedekler,30.06.2023,
286,KAYNAKLAR,ÖZKAYNAKLAR,Geri Alınan Paylara İlişkin Yedekler,30.06.2023,
287,KAYNAKLAR,ÖZKAYNAKLAR,Girişim Sermayesi Fonu,30.06.2023,
288,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kısıtlanmış Yedekler,30.06.2023,
289,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Özkaynak Payları,30.06.2023,
290,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yedekler,30.06.2023,
291,KAYNAKLAR,ÖZKAYNAKLAR,Ödenen Kar Payı Avansları (Net) (-),30.06.2023,
292,KAYNAKLAR,ÖZKAYNAKLAR,Geçmiş Yıllar Karları veya Zararları,30.06.2023,28.438.880
293,KAYNAKLAR,ÖZKAYNAKLAR,Net Dönem Karı veya Zararı,30.06.2023,5.413.483
294,KAYNAKLAR,ÖZKAYNAKLAR,Kontrol Gücü Olmayan Paylar,30.06.2023,216.609
295,KAYNAKLAR,ÖZKAYNAKLAR,TOPLAM ÖZKAYNAKLAR,30.06.2023,44.844.342
296,KAYNAKLAR,,TOPLAM KAYNAKLAR,30.06.2023,88.458.389
297,,,Finansal Durum Tablosu (Bilanço),31.12.2022,
298,VARLIKLAR,,Varlıklar,31.12.2022,
299,VARLIKLAR,DÖNEN VARLIKLAR,DÖNEN VARLIKLAR,31.12.2022,
300,VARLIKLAR,DÖNEN VARLIKLAR,Nakit ve Nakit Benzerleri,31.12.2022,5.686.996
301,VARLIKLAR,DÖNEN VARLIKLAR,Gayrimenkul Projeleri Kapsamında Açılan Nakit Hesapları,31.12.2022,
302,VARLIKLAR,DÖNEN VARLIKLAR,Finansal Yatırımlar,31.12.2022,0
303,VARLIKLAR,DÖNEN VARLIKLAR,Kullanımı Kısıtlı Banka Bakiyeleri,31.12.2022,
304,VARLIKLAR,DÖNEN VARLIKLAR,Vadeli Mevduatlar,31.12.2022,
305,VARLIKLAR,DÖNEN VARLIKLAR,Satılmaya Hazır Finansal Varlıklar,31.12.2022,
306,VARLIKLAR,DÖNEN VARLIKLAR,Vadeye Kadar Elde Tutulacak Finansal Yatırımlar,31.12.2022,
307,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Finansal Varlıklar,31.12.2022,
308,VARLIKLAR,DÖNEN VARLIKLAR,Alım Satım Amaçlı Elde Tutulan Finansal Varlıklar,31.12.2022,
309,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılarak Ölçülen Diğer Finansal Varlıklar,31.12.2022,
310,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Olarak Sınıflandırılan Finansal Varlıklar,31.12.2022,
311,VARLIKLAR,DÖNEN VARLIKLAR,Yatırım Riski Hayat Poliçesi Sahiplerine Ait Finansal Yatırımlar,31.12.2022,
312,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklar,31.12.2022,
313,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılarak Ölçülen Finansal Varlıklar,31.12.2022,
314,VARLIKLAR,DÖNEN VARLIKLAR,Özkaynağa Dayalı Finansal Araçlara Yapılan Yatırımlar,31.12.2022,
315,VARLIKLAR,DÖNEN VARLIKLAR,İtfa Edilmiş Maliyetiyle Ölçülen Finansal Varlıklar,31.12.2022,
316,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Finansal Yatırımlar,31.12.2022,
317,VARLIKLAR,DÖNEN VARLIKLAR,Teminata Verilen Finansal Varlıklar,31.12.2022,
318,VARLIKLAR,DÖNEN VARLIKLAR,Ticari Alacaklar,31.12.2022,14.888.340
319,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflardan Ticari Alacaklar,31.12.2022,6.242.612
320,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflardan Ticari Alacaklar,31.12.2022,8.645.728
321,VARLIKLAR,DÖNEN VARLIKLAR,Finans Sektörü Faaliyetlerinden Alacaklar,31.12.2022,
322,VARLIKLAR,DÖNEN VARLIKLAR,Finans Sektörü Faaliyetlerinden İlişkili Taraflardan Alacaklar,31.12.2022,
323,VARLIKLAR,DÖNEN VARLIKLAR,Finans Sektörü Faaliyetlerinden İlişkili Olmayan Taraflardan Alacaklar,31.12.2022,
324,VARLIKLAR,DÖNEN VARLIKLAR,Türkiye Cumhuriyet Merkez Bankası Hesabı,31.12.2022,
325,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Alacaklar,31.12.2022,1.026.644
326,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflardan Diğer Alacaklar,31.12.2022,5.580
327,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflardan Diğer Alacaklar,31.12.2022,1.021.064
328,VARLIKLAR,DÖNEN VARLIKLAR,Müşteri Sözleşmelerinden Doğan Varlıklar,31.12.2022,
329,VARLIKLAR,DÖNEN VARLIKLAR,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Varlıkları,31.12.2022,
330,VARLIKLAR,DÖNEN VARLIKLAR,Mal ve Hizmet Satışlarından Doğan Sözleşme Varlıkları,31.12.2022,
331,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Sözleşme Varlıkları,31.12.2022,
332,VARLIKLAR,DÖNEN VARLIKLAR,İmtiyaz Sözleşmelerine İlişkin Finansal Varlıklar,31.12.2022,
333,VARLIKLAR,DÖNEN VARLIKLAR,Türev Araçlar,31.12.2022,
334,VARLIKLAR,DÖNEN VARLIKLAR,Alım Satım Amaçlı Türev Araçlar,31.12.2022,
335,VARLIKLAR,DÖNEN VARLIKLAR,Riskten Korunma Amaçlı Türev Araçlar,31.12.2022,
336,VARLIKLAR,DÖNEN VARLIKLAR,Stoklar,31.12.2022,12.592.653
337,VARLIKLAR,DÖNEN VARLIKLAR,Proje Halindeki Stoklar,31.12.2022,
338,VARLIKLAR,DÖNEN VARLIKLAR,Canlı Varlıklar,31.12.2022,
339,VARLIKLAR,DÖNEN VARLIKLAR,Peşin Ödenmiş Giderler,31.12.2022,3.154.875
340,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflara Peşin Ödenmiş Giderler,31.12.2022,1.199.891
341,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflara Peşin Ödenmiş Giderler,31.12.2022,1.954.984
342,VARLIKLAR,DÖNEN VARLIKLAR,Ertelenmiş Sigortacılık Üretim Giderleri,31.12.2022,
343,VARLIKLAR,DÖNEN VARLIKLAR,Cari Dönem Vergisiyle İlgili Varlıklar,31.12.2022,
344,VARLIKLAR,DÖNEN VARLIKLAR,Nakit Dışı Serbest Kullanılabilir Teminatlar,31.12.2022,
345,VARLIKLAR,DÖNEN VARLIKLAR,Diğer Dönen Varlıklar,31.12.2022,949.937
346,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Taraflardan Diğer Dönen Varlıklar,31.12.2022,
347,VARLIKLAR,DÖNEN VARLIKLAR,İlişkili Olmayan Taraflardan Diğer Dönen Varlıklar,31.12.2022,
348,VARLIKLAR,DÖNEN VARLIKLAR,ARA TOPLAM,31.12.2022,38.299.445
349,VARLIKLAR,DÖNEN VARLIKLAR,Satış Amaçlı Sınıflandırılan Duran Varlıklar,31.12.2022,
350,VARLIKLAR,DÖNEN VARLIKLAR,Ortaklara Dağıtılmak Üzere Elde Tutulan Duran Varlıklar,31.12.2022,
351,VARLIKLAR,DÖNEN VARLIKLAR,TOPLAM DÖNEN VARLIKLAR,31.12.2022,38.299.445
352,VARLIKLAR,DURAN VARLIKLAR,DURAN VARLIKLAR,31.12.2022,
353,VARLIKLAR,DURAN VARLIKLAR,Finansal Yatırımlar,31.12.2022,4.288.363
354,VARLIKLAR,DURAN VARLIKLAR,Kullanımı Kısıtlı Banka Bakiyeleri,31.12.2022,
355,VARLIKLAR,DURAN VARLIKLAR,Vadeli Mevduatlar,31.12.2022,
356,VARLIKLAR,DURAN VARLIKLAR,Satılmaya Hazır Finansal Yatırımlar,31.12.2022,
357,VARLIKLAR,DURAN VARLIKLAR,Vadeye Kadar Elde Tutulacak Finansal Yatırımlar,31.12.2022,
358,VARLIKLAR,DURAN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Finansal Varlıklar,31.12.2022,
359,VARLIKLAR,DURAN VARLIKLAR,Alım Satım Amaçlı Elde Tutulan Finansal Varlıklar,31.12.2022,
360,VARLIKLAR,DURAN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılarak Ölçülen Diğer Finansal Varlıklar,31.12.2022,
361,VARLIKLAR,DURAN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Olarak Sınıflandırılan Finansal Varlıklar,31.12.2022,
362,VARLIKLAR,DURAN VARLIKLAR,Yatırım Riski Hayat Poliçesi Sahiplerine Ait Finansal Yatırımlar,31.12.2022,
363,VARLIKLAR,DURAN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklar,31.12.2022,
364,VARLIKLAR,DURAN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılarak Ölçülen Finansal Varlıklar,31.12.2022,
365,VARLIKLAR,DURAN VARLIKLAR,Özkaynağa Dayalı Finansal Araçlara Yapılan Yatırımlar,31.12.2022,
366,VARLIKLAR,DURAN VARLIKLAR,İtfa Edilmiş Maliyetiyle Ölçülen Finansal Varlıklar,31.12.2022,
367,VARLIKLAR,DURAN VARLIKLAR,Diğer Finansal Yatırımlar,31.12.2022,
368,VARLIKLAR,DURAN VARLIKLAR,"İştirakler, İş Ortaklıkları ve Bağlı Ortaklıklardaki Yatırımlar",31.12.2022,
369,VARLIKLAR,DURAN VARLIKLAR,Ticari Alacaklar,31.12.2022,18.973.918
370,VARLIKLAR,DURAN VARLIKLAR,İlişkili Taraflardan Ticari Alacaklar,31.12.2022,14.301.569
371,VARLIKLAR,DURAN VARLIKLAR,İlişkili Olmayan Taraflardan Ticari Alacaklar,31.12.2022,4.672.349
372,VARLIKLAR,DURAN VARLIKLAR,Finans Sektörü Faaliyetlerinden Alacaklar,31.12.2022,
373,VARLIKLAR,DURAN VARLIKLAR,Finans Sektörü Faaliyetlerinden İlişkili Taraflardan Alacaklar,31.12.2022,
374,VARLIKLAR,DURAN VARLIKLAR,Finans Sektörü Faaliyetlerinden İlişkili Olmayan Taraflardan Alacaklar,31.12.2022,
375,VARLIKLAR,DURAN VARLIKLAR,Diğer Alacaklar,31.12.2022,5.983
376,VARLIKLAR,DURAN VARLIKLAR,İlişkili Taraflardan Diğer Alacaklar,31.12.2022,
377,VARLIKLAR,DURAN VARLIKLAR,İlişkili Olmayan Taraflardan Diğer Alacaklar,31.12.2022,5.983
378,VARLIKLAR,DURAN VARLIKLAR,Müşteri Sözleşmelerinden Doğan Varlıklar,31.12.2022,
379,VARLIKLAR,DURAN VARLIKLAR,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Varlıkları,31.12.2022,
380,VARLIKLAR,DURAN VARLIKLAR,Mal ve Hizmet Satışlarından Doğan Sözleşme Varlıkları,31.12.2022,
381,VARLIKLAR,DURAN VARLIKLAR,Diğer Sözleşme Varlıkları,31.12.2022,
382,VARLIKLAR,DURAN VARLIKLAR,İmtiyaz Sözleşmelerine İlişkin Finansal Varlıklar,31.12.2022,
383,VARLIKLAR,DURAN VARLIKLAR,Türev Araçlar,31.12.2022,
384,VARLIKLAR,DURAN VARLIKLAR,Alım Satım Amaçlı Türev Araçlar,31.12.2022,
385,VARLIKLAR,DURAN VARLIKLAR,Riskten Korunma Amaçlı Türev Araçlar,31.12.2022,
386,VARLIKLAR,DURAN VARLIKLAR,Stoklar,31.12.2022,
387,VARLIKLAR,DURAN VARLIKLAR,Özkaynak Yöntemiyle Değerlenen Yatırımlar,31.12.2022,298.477
388,VARLIKLAR,DURAN VARLIKLAR,Canlı Varlıklar,31.12.2022,
389,VARLIKLAR,DURAN VARLIKLAR,Yatırım Amaçlı Gayrimenkuller,31.12.2022,
390,VARLIKLAR,DURAN VARLIKLAR,Proje Halindeki Yatırım Amaçlı Gayrimenkuller,31.12.2022,
391,VARLIKLAR,DURAN VARLIKLAR,Maddi Duran Varlıklar,31.12.2022,6.327.444
392,VARLIKLAR,DURAN VARLIKLAR,Arazi ve Arsalar,31.12.2022,
393,VARLIKLAR,DURAN VARLIKLAR,Yeraltı ve Yerüstü Düzenlemeleri,31.12.2022,
394,VARLIKLAR,DURAN VARLIKLAR,Binalar,31.12.2022,
395,VARLIKLAR,DURAN VARLIKLAR,"Tesis, Makine ve Cihazlar",31.12.2022,
396,VARLIKLAR,DURAN VARLIKLAR,Taşıtlar,31.12.2022,
397,VARLIKLAR,DURAN VARLIKLAR,Mobilya ve Demirbaşlar,31.12.2022,
398,VARLIKLAR,DURAN VARLIKLAR,Özel Maliyetler,31.12.2022,
399,VARLIKLAR,DURAN VARLIKLAR,Taşıyıcı Bitkiler,31.12.2022,
400,VARLIKLAR,DURAN VARLIKLAR,Özel Tükenmeye Tabi Varlıklar,31.12.2022,
401,VARLIKLAR,DURAN VARLIKLAR,Yapılmakta Olan Yatırımlar,31.12.2022,
402,VARLIKLAR,DURAN VARLIKLAR,Faaliyet Kiralamasına Konu Varlıklar,31.12.2022,
403,VARLIKLAR,DURAN VARLIKLAR,Diğer Maddi Duran Varlıklar,31.12.2022,
404,VARLIKLAR,DURAN VARLIKLAR,Kullanım Hakkı Varlıkları,31.12.2022,
405,VARLIKLAR,DURAN VARLIKLAR,Maddi Olmayan Duran Varlıklar,31.12.2022,3.531.910
406,VARLIKLAR,DURAN VARLIKLAR,Şerefiye,31.12.2022,
407,VARLIKLAR,DURAN VARLIKLAR,İmtiyaz Sözleşmelerinden Doğan Haklar,31.12.2022,
408,VARLIKLAR,DURAN VARLIKLAR,Diğer Haklar,31.12.2022,
409,VARLIKLAR,DURAN VARLIKLAR,Patentler,31.12.2022,
410,VARLIKLAR,DURAN VARLIKLAR,Markalar,31.12.2022,
411,VARLIKLAR,DURAN VARLIKLAR,Lisanslar,31.12.2022,
412,VARLIKLAR,DURAN VARLIKLAR,Bilgisayar Yazılımları,31.12.2022,
413,VARLIKLAR,DURAN VARLIKLAR,Aktifleştirilen Geliştirme Maliyetleri,31.12.2022,
414,VARLIKLAR,DURAN VARLIKLAR,Diğer Maddi Olmayan Duran Varlıklar,31.12.2022,
415,VARLIKLAR,DURAN VARLIKLAR,Peşin Ödenmiş Giderler,31.12.2022,761.483
416,VARLIKLAR,DURAN VARLIKLAR,İlişkili Taraflara Peşin Ödenmiş Giderler,31.12.2022,100.440
417,VARLIKLAR,DURAN VARLIKLAR,İlişkili Olmayan Taraflara Peşin Ödenmiş Giderler,31.12.2022,661.043
418,VARLIKLAR,DURAN VARLIKLAR,Ertelenmiş Vergi Varlığı,31.12.2022,2.082.110
419,VARLIKLAR,DURAN VARLIKLAR,Cari Dönem Vergisiyle İlgili Duran Varlıklar,31.12.2022,
420,VARLIKLAR,DURAN VARLIKLAR,Nakit Dışı Serbest Kullanılabilir Teminatlar,31.12.2022,
421,VARLIKLAR,DURAN VARLIKLAR,Diğer Duran Varlıklar,31.12.2022,1.474.708
422,VARLIKLAR,DURAN VARLIKLAR,İlişkili Taraflara İlişkin Diğer Duran Varlıklar,31.12.2022,
423,VARLIKLAR,DURAN VARLIKLAR,İlişkili Olmayan Taraflara İlişkin Diğer Duran Varlıklar,31.12.2022,
424,VARLIKLAR,DURAN VARLIKLAR,TOPLAM DURAN VARLIKLAR,31.12.2022,37.744.396
425,VARLIKLAR,,TOPLAM VARLIKLAR,31.12.2022,76.043.841
426,KAYNAKLAR,,KAYNAKLAR,31.12.2022,
427,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,KISA VADELİ YÜKÜMLÜLÜKLER,31.12.2022,
428,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kısa Vadeli Borçlanmalar,31.12.2022,5.602.536
429,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Kısa Vadeli Borçlanmalar,31.12.2022,
430,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,31.12.2022,
431,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,31.12.2022,
432,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,31.12.2022,
433,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Borçlanmalar,31.12.2022,
434,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Kısa Vadeli Borçlanmalar,31.12.2022,
435,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,31.12.2022,
436,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,31.12.2022,
437,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,31.12.2022,
438,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Borçlanmalar,31.12.2022,
439,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,31.12.2022,4.161.402
440,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,31.12.2022,
